,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
0,2021-08-02,sh.600362,33.9913668900,35.1963588600,32.9187916200,35.0109754800,34.1899919400,69779601,1784483685.9900,1,3.362500,1,2.401200,30.320274,1.491261,0.251252,-23.348311,0
1,2021-08-03,sh.600362,34.0973002500,34.1502669300,32.0448414000,32.4420915000,35.0109754800,68771740,1727475662.1900,1,3.313900,1,-7.337400,28.095564,1.381842,0.232817,-21.635159,0
2,2021-08-04,sh.600362,32.4553331700,33.1571416800,32.0845664100,32.9187916200,32.4420915000,37531806,931004347.8600,1,1.808500,1,1.469400,28.508397,1.402146,0.236238,-21.953064,0
3,2021-08-05,sh.600362,32.2699497900,32.4685748400,31.2238578600,31.4754495900,32.9187916200,60851298,1454358321.3900,1,2.932200,1,-4.384600,27.258431,1.340668,0.225880,-20.990520,0
4,2021-08-06,sh.600362,31.3827579000,33.0114833100,31.3165495500,32.8128582600,31.4754495900,54384247,1329539300.7400,1,2.620600,1,4.249100,28.416656,1.397634,0.235478,-21.882418,0
5,2021-08-09,sh.600362,31.7932496700,32.6009915400,31.3562745600,32.4023664900,32.8128582600,39646632,954909760.6600,1,1.910500,1,-1.251000,28.061161,1.380150,0.232532,-21.608667,0
6,2021-08-10,sh.600362,32.0580830700,32.3493998100,31.5813829500,32.1640164300,32.4023664900,34365848,830529632.4700,1,1.656000,1,-0.735600,27.854745,1.369997,0.230821,-21.449715,0
7,2021-08-11,sh.600362,32.7996165900,32.9320332900,32.1640164300,32.3229164700,32.1640164300,39412008,966896833.3600,1,1.899100,1,0.494000,27.992356,1.376766,0.231962,-21.555683,0
8,2021-08-12,sh.600362,32.2831914600,33.7662585000,31.8859413600,33.7662585000,32.3229164700,70662338,1770088242.7300,1,3.405000,1,4.465400,29.242321,1.438243,0.242320,-22.518227,0
9,2021-08-13,sh.600362,33.2365917000,33.7397751600,32.8790666100,33.4617000900,33.7662585000,49289881,1239761690.6500,1,2.375100,1,-0.902000,28.978567,1.425271,0.240134,-22.315122,0
10,2021-08-16,sh.600362,34.1635086000,34.3886169900,31.9918747200,32.0978080800,33.4617000900,56075695,1402823279.7700,1,2.702100,1,-4.076000,27.797407,1.367177,0.230346,-21.405562,0
11,2021-08-17,sh.600362,31.7800080000,32.7863749200,31.1311661700,31.4489662500,32.0978080800,46090238,1112633467.5300,1,2.221000,1,-2.021500,27.235495,1.339540,0.225690,-20.972859,0
12,2021-08-18,sh.600362,31.0649578200,31.7270413200,30.7471577400,31.4357245800,31.4489662500,30020771,707848397.7400,1,1.446600,1,-0.042100,27.224028,1.338976,0.225595,-20.964028,0
13,2021-08-19,sh.600362,30.6809493900,30.6941910600,29.9923825500,30.2704576200,31.4357245800,42165898,965294916.5400,1,2.031800,1,-3.706800,26.214881,1.289343,0.217233,-20.186928,0
14,2021-08-20,sh.600362,30.1910076000,30.2042492700,29.6613408000,30.0585909000,30.2704576200,30106892,679247458.5800,1,1.450800,1,-0.699900,26.031400,1.280319,0.215712,-20.045638,0
15,2021-08-23,sh.600362,30.4558410000,30.7868827500,30.2572159500,30.6279827100,30.0585909000,30004496,692382266.3700,1,1.445800,1,1.894300,26.524506,1.304571,0.219798,-20.425357,0
16,2021-08-24,sh.600362,30.8266077600,32.1507747600,30.8266077600,31.7535246600,30.6279827100,52648081,1257619935.3100,1,2.537000,1,3.674900,27.499250,1.352513,0.227876,-21.175964,0
17,2021-08-25,sh.600362,31.7800080000,32.5877498700,31.3695162300,32.5082998500,31.7535246600,52966525,1282844589.6600,1,2.552300,1,2.377000,28.152902,1.384662,0.233292,-21.679313,0
18,2021-08-26,sh.600362,32.0448414000,33.6868084800,31.9653913800,32.7731332500,32.5082998500,68911180,1719091491.2500,1,3.320600,1,0.814700,28.382253,1.395942,0.235193,-21.855926,0
19,2021-08-27,sh.600362,32.7201665700,33.7265334900,32.7201665700,33.6603251400,32.7731332500,65861219,1662229791.5300,1,3.173700,1,2.707100,29.150581,1.433731,0.241560,-22.447582,0
20,2021-08-30,sh.600362,34.4548253400,34.8123504300,33.5676334500,34.2164752800,33.6603251400,81212857,2094959972.2000,1,3.913400,1,1.652200,19.375019,1.339693,0.224606,-70.355346,0
21,2021-08-31,sh.600362,33.7662585000,35.2096005300,33.1041750000,35.1301505100,34.2164752800,86964393,2255956440.4100,1,4.190600,1,2.670300,19.892386,1.375467,0.230604,-72.234030,0
0,2021-08-02,sh.600383,117.3716831500,123.4159734200,114.8415151300,121.0263702900,117.6528129300,24410457,207659923.1200,1,0.540700,1,2.867400,4.019613,0.670399,0.462886,3.594957,0
1,2021-08-03,sh.600383,120.6046756200,121.8697596300,119.7612862800,120.3235458400,121.0263702900,9586703,82219177.7400,1,0.212300,1,-0.580700,3.996270,0.666506,0.460197,3.574081,0
2,2021-08-04,sh.600383,120.4641107300,121.4480649600,118.6367671600,120.7452405100,120.3235458400,12482597,106532818.2300,1,0.276500,1,0.350500,4.010276,0.668842,0.461810,3.586607,0
3,2021-08-05,sh.600383,121.3075000700,129.3196988000,121.3075000700,127.0706605600,120.7452405100,34724500,313350903.0900,1,0.769200,1,5.238600,4.220360,0.703880,0.486003,3.774496,0
4,2021-08-06,sh.600383,125.8055765500,129.7413934700,124.1187978700,128.7574392400,127.0706605600,22086046,199854889.4200,1,0.489200,1,1.327400,4.276383,0.713224,0.492454,3.824600,0
5,2021-08-09,sh.600383,129.3196988000,141.6894091200,127.9140499000,140.1431953300,128.7574392400,80022091,794679469.3000,1,1.772500,1,8.842800,4.654535,0.776293,0.536001,4.162802,0
6,2021-08-10,sh.600383,137.4724624200,144.6412718100,134.3800348400,141.1271495600,140.1431953300,56827101,558551634.0400,1,1.258700,1,0.702100,4.687214,0.781743,0.539764,4.192029,0
7,2021-08-11,sh.600383,146.1874856000,155.1836385600,146.1874856000,150.6855620800,141.1271495600,127211904,1390399221.2900,1,2.817800,1,6.772900,5.004675,0.834690,0.576322,4.475951,0
8,2021-08-12,sh.600383,147.5931345000,149.7016078500,143.9384473600,143.9384473600,150.6855620800,67345684,700481383.0200,1,1.491700,1,-4.477600,4.780585,0.797316,0.550517,4.275536,0
9,2021-08-13,sh.600383,145.4846611500,147.1714398300,141.6894091200,146.1874856000,143.9384473600,40774599,421092719.9900,1,0.903200,1,1.562500,4.855282,0.809774,0.559118,4.342341,0
10,2021-08-16,sh.600383,145.4846611500,156.1675927900,144.5007069200,151.8100812000,146.1874856000,51475026,558302912.4100,1,1.140200,1,3.846200,5.042024,0.840919,0.580623,4.509354,0
11,2021-08-17,sh.600383,150.6855620800,164.4609213000,150.2638674100,157.8543714700,151.8100812000,80499878,910713419.5100,1,1.783100,1,3.981500,5.242771,0.874400,0.603740,4.688893,0
12,2021-08-18,sh.600383,155.7458981200,159.9628448200,153.9185545500,158.1355012500,157.8543714700,36984050,414784007.5600,1,0.819200,1,0.178100,5.252108,0.875957,0.604816,4.697244,0
13,2021-08-19,sh.600383,158.1355012500,159.2600203700,153.3562949900,154.6213790000,158.1355012500,40191886,445970298.1900,1,0.890300,1,-2.222200,5.135394,0.856492,0.591375,4.592861,0
14,2021-08-20,sh.600383,155.7458981200,162.7741426200,153.2157301000,159.9628448200,154.6213790000,63972176,722332780.3300,1,1.417000,1,3.454500,5.312799,0.886080,0.611805,4.751523,0
15,2021-08-23,sh.600383,158.9788905900,159.6817150400,155.6053332300,156.1675927900,159.9628448200,20314578,226833804.9100,1,0.450000,1,-2.372600,5.186748,0.865057,0.597289,4.638789,0
16,2021-08-24,sh.600383,155.1836385600,159.2600203700,153.4968598800,155.1836385600,156.1675927900,18166174,201129240.4400,1,0.402400,1,-0.630100,5.154068,0.859606,0.593526,4.609562,0
17,2021-08-25,sh.600383,156.3081576800,156.8704172400,147.8742642800,149.4204780700,155.1836385600,39269862,421111692.1100,1,0.869800,1,-3.713800,4.962658,0.827682,0.571484,4.438373,0
18,2021-08-26,sh.600383,151.2478216400,151.2478216400,144.5007069200,144.7818367000,149.4204780700,37522681,392950263.6200,1,0.831100,1,-3.104400,4.808597,0.801988,0.553742,4.300588,0
19,2021-08-27,sh.600383,146.3280504900,146.3280504900,141.6894091200,143.2356229100,144.7818367000,27514796,281385010.6200,1,0.609500,1,-1.068000,4.757243,0.793423,0.547829,4.254659,0
20,2021-08-30,sh.600383,141.5488442300,141.8299740100,134.5205997300,135.6451188500,143.2356229100,57569072,562040996.6500,1,1.275200,1,-5.299300,4.505141,0.751377,0.518797,4.029191,0
21,2021-08-31,sh.600383,132.2715614900,149.1393482900,131.8498668200,146.7497451600,135.6451188500,68232685,692739909.5500,1,1.511400,1,8.186500,5.100282,0.844713,0.479078,16.693105,0
0,2021-08-02,sh.600406,922.7902775000,934.1476963000,848.3991843600,910.0131813500,890.4216339200,54747428,1718170939.6100,1,0.993300,1,2.200300,35.712749,5.159730,4.494229,85.182157,0
1,2021-08-03,sh.600406,900.9272463100,941.2460830500,881.0517634100,891.5573758000,910.0131813500,32117685,1023681721.5400,1,0.582700,1,-2.028100,34.988466,5.055087,4.403082,83.454593,0
2,2021-08-04,sh.600406,891.5573758000,912.8525360500,867.7067963200,909.4453104100,891.5573758000,29954148,943074741.5300,1,0.543500,1,2.006400,35.690463,5.156510,4.491424,85.129001,0
3,2021-08-05,sh.600406,914.2722134000,917.1115681000,862.5959578600,877.3606023000,909.4453104100,30297254,940034949.2500,1,0.549700,1,-3.527900,34.431324,4.974592,4.332970,82.125699,0
4,2021-08-06,sh.600406,861.7441514500,893.5449240900,859.7566031600,865.4353125600,877.3606023000,24423983,750463156.3100,1,0.443100,1,-1.359200,33.963326,4.906976,4.274075,81.009427,0
5,2021-08-09,sh.600406,866.0031835000,866.0031835000,836.1899591500,857.7690548700,865.4353125600,21998830,658984255.1100,1,0.399100,1,-0.885800,33.662470,4.863509,4.236214,80.291824,0
6,2021-08-10,sh.600406,853.2260873500,896.9521497300,848.3991843600,864.0156352100,857.7690548700,27635324,848027024.2800,1,0.501400,1,0.728200,33.907612,4.898926,4.267064,80.876538,0
7,2021-08-11,sh.600406,880.1999570000,906.3220202400,861.1762805100,900.9272463100,864.0156352100,36749404,1150463808.0000,1,0.666700,1,4.272100,35.356179,5.108213,4.449357,84.331664,0
8,2021-08-12,sh.600406,898.0878916100,913.4204069900,871.6818929000,884.4589890500,900.9272463100,21242869,662764083.7400,1,0.385400,1,-1.827900,34.709895,5.014839,4.368026,82.790146,0
9,2021-08-13,sh.600406,884.7429245200,908.5935040000,873.6694411900,891.5573758000,884.4589890500,20437763,641968051.9000,1,0.370800,1,0.802600,34.988466,5.055087,4.403082,83.454593,0
10,2021-08-16,sh.600406,878.7802796500,885.8786664000,827.9558305200,831.0791206900,891.5573758000,35502919,1062180178.5800,1,0.644100,1,-6.783400,32.615044,4.712178,4.104402,77.793502,0
11,2021-08-17,sh.600406,827.6718950500,862.5959578600,825.6843467600,831.6469916300,831.0791206900,30003206,891732779.5700,1,0.544300,1,0.068300,32.637330,4.715398,4.107206,77.846657,0
12,2021-08-18,sh.600406,844.7080232500,883.8911181100,831.9309271000,868.2746672600,831.6469916300,26847430,815735289.3100,1,0.487100,1,4.404200,34.074754,4.923075,4.288097,81.275206,0
13,2021-08-19,sh.600406,888.1501501600,888.1501501600,853.2260873500,875.0891185400,868.2746672600,23531415,720519481.4000,1,0.426900,1,0.784800,34.342182,4.961712,4.321751,81.913076,0
14,2021-08-20,sh.600406,874.8051830700,887.8662146900,851.2385390600,881.6196343500,875.0891185400,25000249,770905401.4000,1,0.453600,1,0.746300,34.598467,4.998740,4.354003,82.524367,0
15,2021-08-23,sh.600406,883.6071826400,923.0742129700,873.1015702500,919.9509228000,881.6196343500,34521909,1093865977.8000,1,0.626300,1,4.347800,36.102748,5.216077,4.543308,86.112383,0
16,2021-08-24,sh.600406,927.0493095500,959.1340176600,908.8774394700,925.9135676700,919.9509228000,33500262,1101511979.6600,1,0.607800,1,0.648100,36.336747,5.249885,4.572755,86.670519,0
17,2021-08-25,sh.600406,922.7902775000,964.8127270600,912.2846651100,961.4055014200,925.9135676700,23830113,792646045.5600,1,0.432300,1,3.833200,37.729600,5.451122,4.748037,89.992756,0
18,2021-08-26,sh.600406,965.0966625300,968.5038881700,904.6184074200,905.4702138300,961.4055014200,22094846,722223136.4600,1,0.400900,1,-5.818100,35.534464,5.133972,4.471793,84.756910,0
19,2021-08-27,sh.600406,905.4702138300,913.9882779300,880.1999570000,898.6557625500,905.4702138300,20129335,632346392.3600,1,0.365200,1,-0.752600,35.267036,5.095334,4.438139,84.119041,0
20,2021-08-30,sh.600406,907.7416975900,942.9496958700,905.4702138300,928.7529223700,898.6557625500,24562771,801753512.5200,1,0.445600,1,3.349100,36.448175,5.265984,4.586778,86.936298,0
21,2021-08-31,sh.600406,915.9758262200,1021.5998210600,909.4453104100,994.0580804700,928.7529223700,45784802,1568771970.1500,1,0.830700,1,7.031500,36.504545,5.680571,4.717988,-129.612889,0
0,2021-08-02,sh.600426,274.9970310500,293.0223450000,273.4875220000,289.4705590000,274.4642631500,37030232,1185675668.5200,1,1.755700,1,5.467500,23.409936,4.044300,4.547525,93.899238,0
1,2021-08-03,sh.600426,286.8067195000,288.4050232000,281.0350672500,284.3204693000,289.4705590000,24379325,781042022.8600,1,1.155900,1,-1.779100,22.993440,3.972346,4.466618,92.228638,0
2,2021-08-04,sh.600426,287.4282820500,300.8362742000,287.3394874000,297.0181042500,284.3204693000,44741673,1483765448.8000,1,2.121300,1,4.466000,24.020318,4.149750,4.666096,96.347531,0
3,2021-08-05,sh.600426,293.0223450000,301.9018100000,287.9610499500,289.4705590000,297.0181042500,39681427,1311427008.9100,1,1.881400,1,-2.541100,23.409936,4.044300,4.547525,93.899238,0
4,2021-08-06,sh.600426,293.0223450000,294.7982380000,280.7686833000,289.1153804000,289.4705590000,28250545,914389767.7700,1,1.339400,1,-0.122700,23.381212,4.039338,4.541946,93.784024,0
5,2021-08-09,sh.600426,289.4705590000,313.7114984500,289.4705590000,310.0709178000,289.1153804000,52462839,1789422287.2300,1,2.487400,1,7.248200,25.075919,4.332115,4.871153,100.581638,0
6,2021-08-10,sh.600426,310.0709178000,310.6036857000,303.3225244000,307.4070783000,310.0709178000,35396123,1221714175.2500,1,1.678200,1,-0.859100,24.860491,4.294898,4.829305,99.717535,0
7,2021-08-11,sh.600426,307.2294890000,317.8848470000,304.6544441500,312.5571680000,307.4070783000,41587073,1463096176.5000,1,1.971700,1,1.675300,25.276986,4.366852,4.910211,101.388135,0
8,2021-08-12,sh.600426,311.6692215000,312.5571680000,302.4345779000,306.0751585500,312.5571680000,28554248,984033474.0300,1,1.353800,1,-2.073900,24.752776,4.276289,4.808380,99.285483,0
9,2021-08-13,sh.600426,306.0751585500,335.4661877000,305.5423906500,330.9376605500,306.0751585500,65510066,2415627502.4200,1,3.106000,1,8.123000,26.763445,4.623652,5.198965,107.350448,0
10,2021-08-16,sh.600426,342.7473490000,352.6923498000,324.9884190000,328.0962317500,330.9376605500,60378034,2292740075.9600,1,2.862600,1,-0.858600,26.533655,4.583953,5.154327,106.428738,0
11,2021-08-17,sh.600426,331.5592231000,332.9799375000,313.5339091500,316.1089540000,328.0962317500,33440751,1211920004.3200,1,1.585500,1,-3.653600,25.564225,4.416475,4.966009,102.540272,0
12,2021-08-18,sh.600426,313.4451145000,318.7727935000,308.6502034000,315.1322128500,316.1089540000,28485381,1003296122.6000,1,1.350500,1,-0.309000,25.485234,4.402828,4.950665,102.223435,0
13,2021-08-19,sh.600426,310.8700696500,311.6692215000,295.7749791500,300.9250688500,315.1322128500,34102134,1155513975.3700,1,1.616800,1,-4.508300,24.336280,4.204335,4.727473,97.614883,0
14,2021-08-20,sh.600426,303.4113190500,304.1216762500,281.1238619000,286.2739516000,300.9250688500,50964070,1653198275.6700,1,2.416300,1,-4.868700,23.151422,3.999639,4.497307,92.862314,0
15,2021-08-23,sh.600426,292.0456038500,302.7897565000,290.2697108500,301.7242207000,286.2739516000,42453091,1425580720.4100,1,2.012800,1,5.397000,24.400909,4.215500,4.740028,97.874114,0
16,2021-08-24,sh.600426,302.7897565000,311.5804268500,299.3267651500,306.6079264500,301.7242207000,33767174,1163891776.4100,1,1.601000,1,1.618600,24.795862,4.283732,4.816750,99.458304,0
17,2021-08-25,sh.600426,307.9398462000,312.9123466000,302.0793993000,307.5846676000,306.6079264500,27745748,957466708.3700,1,1.315500,1,0.318600,24.874852,4.297379,4.832094,99.775142,0
18,2021-08-26,sh.600426,306.4303371500,312.2019894000,297.5508721500,307.3182836500,307.5846676000,34629912,1186276288.3600,1,1.641900,1,-0.086600,24.853310,4.293657,4.827910,99.688731,0
19,2021-08-27,sh.600426,305.1872120500,316.1977486500,300.9250688500,315.4873914500,307.3182836500,39151362,1360707759.4400,1,1.856200,1,2.658200,25.513958,4.407791,4.956245,102.338648,0
20,2021-08-30,sh.600426,318.3288202500,329.8721247500,311.7580161500,327.8298478000,315.4873914500,69841592,2525467182.3600,1,3.311300,1,3.912200,26.512112,4.580232,5.150142,106.342327,0
21,2021-08-31,sh.600426,328.5402050000,328.5402050000,316.6417219000,323.3901153000,327.8298478000,43896988,1586961622.8100,1,2.081200,1,-1.354300,16.402061,4.100584,4.110966,138.187233,0
0,2021-08-02,sh.600436,1830.4643500000,1939.9850002000,1721.9165340000,1908.8031040000,1873.9858800000,9431422,3359567531.9200,1,1.563300,1,1.857900,117.081024,26.682367,31.619480,244.325398,0
1,2021-08-03,sh.600436,1879.1060600000,1970.7572820000,1864.8207578000,1935.7864526000,1908.8031040000,6108274,2293889928.8800,1,1.012400,1,1.413600,118.736112,27.059556,32.066461,247.779246,0
2,2021-08-04,sh.600436,1914.9985218000,1960.9777382000,1894.4666000000,1917.5074100000,1935.7864526000,4275832,1600749801.7600,1,0.708700,1,-0.944300,117.614923,26.804041,31.763668,245.439542,0
3,2021-08-05,sh.600436,1894.5690036000,2005.9329186000,1884.2774418000,1950.6861764000,1917.5074100000,5793816,2222243010.0600,1,0.960300,1,1.730300,119.650022,27.267833,32.313276,249.686400,0
4,2021-08-06,sh.600436,1925.2388818000,1971.2180982000,1905.7821978000,1925.2388818000,1950.6861764000,3601108,1358289330.2600,1,0.596900,1,-1.304500,118.089152,26.912116,31.891740,246.429165,0
5,2021-08-09,sh.600436,1905.7309960000,1969.5284388000,1905.7309960000,1942.0330722000,1925.2388818000,3541943,1339682968.1800,1,0.587100,1,0.872300,119.119264,27.146875,32.169937,248.578809,0
6,2021-08-10,sh.600436,1942.0330722000,2007.9297888000,1914.9473200000,2002.0415818000,1942.0330722000,5596293,2151140426.4300,1,0.927600,1,3.090000,122.800030,27.985709,33.163983,256.259854,0
7,2021-08-11,sh.600436,2001.4783620000,2042.3373984000,1982.0216780000,2020.8326424000,2002.0415818000,4635033,1825295546.1600,1,0.768300,1,0.938600,123.952624,28.248382,33.475258,258.665096,0
8,2021-08-12,sh.600436,2018.9893776000,2047.2527712000,1986.6298400000,1991.8012218000,2020.8326424000,3355150,1318293241.8000,1,0.556100,1,-1.436600,122.171913,27.842563,32.994351,254.949096,0
9,2021-08-13,sh.600436,2001.9903800000,2018.0165434000,1966.1491200000,1981.8168708000,1991.8012218000,2592339,1005590228.4500,1,0.429700,1,-0.501300,121.559498,27.702996,32.828959,253.671106,0
10,2021-08-16,sh.600436,1961.0289400000,2020.3206244000,1923.1396080000,1986.9882526000,1981.8168708000,3256405,1257477296.8900,1,0.539800,1,0.260900,121.876698,27.775285,32.914623,254.333039,0
11,2021-08-17,sh.600436,1981.5096600000,2005.5233042000,1884.2262400000,1899.0747620000,1986.9882526000,4931272,1856773761.0700,1,0.817400,1,-4.424500,116.484312,26.546379,31.458329,243.080177,0
12,2021-08-18,sh.600436,1868.8657000000,1939.9337984000,1863.7967218000,1922.2691774000,1899.0747620000,3395898,1264240510.1700,1,0.562900,1,1.221400,117.906998,26.870604,31.842547,246.049045,0
13,2021-08-19,sh.600436,1922.2179756000,1959.8000968000,1900.4572106000,1937.1689012000,1922.2691774000,3609605,1357885174.7600,1,0.598300,1,0.775100,118.820908,27.078881,32.089362,247.956199,0
14,2021-08-20,sh.600436,1894.4666000000,1908.9567094000,1752.2279996000,1775.1664060000,1937.1689012000,8207886,2917797787.0200,1,1.360500,1,-8.362800,108.884096,24.814315,29.405777,227.219998,0
15,2021-08-23,sh.600436,1775.1664060000,1904.7069600000,1756.2729418000,1887.0423390000,1775.1664060000,6664412,2411419118.2300,1,1.104600,1,6.302300,115.688365,26.318272,31.259011,447.703771,0
